0,9.53433987863026E-05,0,0
1,0.500863611995882,0,0
2,1.0109501473769,0,0
3,1.51100229084092,0,0
4,2.01182571402297,0,0
5,2.52042199938513,0,0
6,3.03033835649453,0.00094363458246,0
7,3.51370971278899,0.144683425057538,0
8,3.87104262062434,0.5006313497027,0
9,4.01672140885898,0.984709974529008,0
10,3.91399788067501,1.48120019088932,0
11,3.58895755454469,1.86715631511007,0
12,3.11856896922238,2.05267668349854,0
13,2.61912761221209,1.99308227282412,0
14,2.20636278240409,1.70300975223362,0
15,1.98043058057131,1.25035653585593,0
16,1.99659817724836,0.746659572159527,0
17,2.2494617385062,0.311084924704615,0
18,2.68109578876357,0.046561477692939,0
19,3.18467088835363,0.019128854440793,0
20,3.64160185799544,0.234455394338424,0
21,3.94101265157814,0.640329887214686,0
22,4.01182875148691,1.14092770016158,0
23,3.83657547559983,1.61415615032695,0
24,3.45734152815987,1.94759637263073,0
25,2.96521962209115,2.06083368206639,0
26,2.47799355478089,1.92645153266275,0
27,2.11406125043921,1.57783132542103,0
28,1.95887763442932,1.09709833208593,1
29,2.05030178824202,0.60148868764278,2
30,2.36657617686454,0.207917547168006,3
31,2.83136886854636,0.011898009482247,4
32,3.33353509827023,0.059967134552393,5
